Numero_processo;Superintendencia;Status_processo;Fase_processo;Situacao_processo;Data_instauracao;Ano_instauracao;Data_cumprimento_intimacao;Ano_cumprimento_intimacao;Data_prazo_regimental;Ano_prazo_regimental;Data_DOU;Ano_DOU;Data_encerramento;Ano_encerramento;Tipologia;Grupo_economico;Servico_telecom;Sistema_cadastro;Unidade_responsavel;Pagamento_multa;Situacao_multa;Renuncia;Recurso_juridico;CADIN;Divida_ativa;Valor_multa;Saldo_devedor
535000275192018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;09/07/2018;2018;30/07/2018;2018;26/01/2019;2019;09/02/2019;2019;09/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;20000,00;20000,00
535000275112018;SFI;Ativo;Decisória;Formalização da Decisão;09/07/2018;2018;27/07/2018;2018;23/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR08CO;0;3;0;0;0;0;20000,00;20000,00
535000274042018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;09/07/2018;2018;27/07/2018;2018;23/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR03CO;0;3;0;0;0;0;20200,00;20200,00
535000275162018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;09/07/2018;2018;27/07/2018;2018;23/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR03CO;0;3;0;0;0;0;50000,00;50000,00
535000275422018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;09/07/2018;2018;27/07/2018;2018;23/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;20400,00;20400,00
535000275072018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;09/07/2018;2018;27/07/2018;2018;23/01/2019;2019;09/02/2019;2019;09/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR03CO;1;1;0;0;0;0;440,00;0,00
535000274552018;SFI;Ativo;Decisória;Formalização da Decisão;09/07/2018;2018;26/07/2018;2018;22/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR10CO;0;3;0;0;0;0;20000,00;20000,00
535000274622018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;09/07/2018;2018;25/07/2018;2018;21/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000275102018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;09/07/2018;2018;24/07/2018;2018;20/01/2019;2019;07/02/2019;2019;07/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;101000,00;101000,00
535000274262018;SFI;Ativo;Decisória;Cumprimento da Intimação da Decisão;09/07/2018;2018;20/07/2018;2018;16/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR10CO;0;3;0;0;0;0;50000,00;50000,00
535000274122018;SFI;Ativo;Decisória;Expedição do Ofício da Decisão;06/07/2018;2018;15/02/2019;2019;14/08/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000274122018;SFI;Ativo;Decisória;Expedição do Ofício da Decisão;06/07/2018;2018;15/02/2019;2019;14/08/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000274212018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;27/11/2018;2018;26/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;FIGF;0;3;0;0;0;0;50000,00;50000,00
535000274892018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;20/11/2018;2018;19/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;FIGF;0;3;0;0;0;0;50500,00;50500,00
535000274652018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;13/11/2018;2018;12/05/2019;2019;15/04/2019;2019;15/04/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000274332018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;12/11/2018;2018;11/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR08CO;0;3;0;0;0;0;339900,00;339900,00
535000274712018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;12/11/2018;2018;11/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;1;1;0;0;0;0;440,00;0,00
535000274732018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;12/11/2018;2018;11/05/2019;2019;03/05/2019;2019;03/05/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;0;3;0;0;0;0;20200,00;20200,00
535000274602018;SFI;Ativo;Recursal;Apresentação de Recurso;06/07/2018;2018;09/11/2018;2018;08/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;FIGF;0;3;0;0;0;0;50000,00;50000,00
535000274322018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;08/11/2018;2018;07/05/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;GR01CO;0;3;0;0;0;0;100000,00;100000,00
535000274472018;SFI;Ativo;Decisória;Expedição do Ofício da Decisão;06/07/2018;2018;18/10/2018;2018;16/04/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;333300,00;333300,00
535000275352018;SFI;Ativo;Decisória;Cumprimento da Intimação da Decisão;06/07/2018;2018;04/10/2018;2018;02/04/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;0;3;0;0;0;0;20200,00;20200,00
535000274982018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;01/08/2018;2018;28/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;2576,33;2576,33
535000274902018;SFI;Ativo;Recursal;Decisão de Inadmissibilidade de Recurso;06/07/2018;2018;01/08/2018;2018;28/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;50000,00;50000,00
535000274512018;SFI;Encerrado;Trânsito em Julgado;Expedição do Ofício sobre a Renúncia ao Direito de Recorrer;06/07/2018;2018;01/08/2018;2018;28/01/2019;2019;11/04/2019;2019;11/04/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;440,00;440,00
535000275122018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;01/08/2018;2018;28/01/2019;2019;18/02/2019;2019;18/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR09CO;0;3;0;0;0;1;8157,06;8157,06
535000274362018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;12/03/2019;2019;12/03/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;1;1;1;0;0;0;484,80;0,00
535000274942018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;19/02/2019;2019;19/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;440,00;440,00
535000274782018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;21/01/2019;2019;21/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000274302018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;17/01/2019;2019;17/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SEI;GR08CO;0;3;0;0;0;0;20800,00;20800,00
535000275342018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;11/01/2019;2019;11/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR05CO;0;3;0;0;0;0;444,40;444,40
535000274772018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;07/01/2019;2019;07/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR09CO;0;3;0;0;0;0;50000,00;50000,00
535000274862018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;31/07/2018;2018;27/01/2019;2019;04/01/2019;2019;04/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR05CO;1;1;1;0;0;0;554,25;0,00
535000274132018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;6693,93;6693,93
535000274172018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;20000,00;20000,00
535000275262018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;20000,00;20000,00
535000275242018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;14/03/2019;2019;14/03/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;0;3;0;0;0;0;440,00;440,00
535000275382018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;12/02/2019;2019;12/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR07CO;0;3;0;0;0;0;50000,00;50000,00
535000275522018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;21/01/2019;2019;21/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR05CO;0;3;0;0;0;0;20200,00;20200,00
535000274452018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;30/07/2018;2018;26/01/2019;2019;07/01/2019;2019;07/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR09CO;0;3;0;0;0;1;333300,00;333300,00
535000274242018;SFI;Ativo;Recursal;Expedição do Ofício da Admissibilidade de Recurso com Retratação;06/07/2018;2018;29/07/2018;2018;25/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR03CO;0;3;0;0;0;0;20000,00;20000,00
535000275062018;SFI;Ativo;Decisória;Formalização da Decisão;06/07/2018;2018;27/07/2018;2018;23/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;50500,00;50500,00
535000275252018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;27/07/2018;2018;23/01/2019;2019;03/05/2019;2019;03/05/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;20200,00;20200,00
535000275012018;SFI;Ativo;Decisória;Cumprimento da Intimação da Decisão;06/07/2018;2018;26/07/2018;2018;22/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR03CO;0;3;0;0;0;0;330000,00;330000,00
535000275012018;SFI;Ativo;Decisória;Cumprimento da Intimação da Decisão;06/07/2018;2018;26/07/2018;2018;22/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;GR03CO;0;3;0;0;0;0;330000,00;330000,00
535000275552018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;26/07/2018;2018;22/01/2019;2019;07/06/2019;2019;07/06/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;55000,00;55000,00
535000275032018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;26/07/2018;2018;22/01/2019;2019;28/01/2019;2019;28/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR05CO;1;1;0;0;0;0;1371,00;0,00
535000275032018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;26/07/2018;2018;22/01/2019;2019;28/01/2019;2019;28/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;GR05CO;1;1;0;0;0;0;1371,00;0,00
535000275502018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;25/07/2018;2018;21/01/2019;2019;18/03/2019;2019;18/03/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;101000,00;101000,00
535000274542018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;24/07/2018;2018;20/01/2019;2019;08/02/2019;2019;08/02/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR09CO;0;3;0;0;0;1;333300,00;333300,00
535000274922018;SFI;Ativo;Recursal;Apresentação de Recurso;06/07/2018;2018;23/07/2018;2018;19/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;FIGF;0;3;0;0;0;0;20200,00;20200,00
535000273872018;SFI;Ativo;Recursal;Decisão de Inadmissibilidade de Recurso;06/07/2018;2018;20/07/2018;2018;16/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;50000,00;50000,00
535000274402018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;19/07/2018;2018;15/01/2019;2019;10/06/2019;2019;10/06/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;0;3;0;0;0;0;448,80;448,80
535000274972018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;19/07/2018;2018;15/01/2019;2019;22/11/2018;2018;22/11/2018;2018;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR04CO;1;1;0;0;0;0;444,40;0,00
535000274422018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/07/2018;2018;;;;;03/01/2019;2019;03/01/2019;2019;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR05CO;0;3;0;0;0;1;20200,00;20200,00
535320006862018;SFI;Ativo;Decisória;Formalização da Decisão;02/07/2018;2018;02/07/2018;2018;29/12/2018;2018;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;4543,67;4543,67
535000257352018;SCO;Ativo;Decisória;Cumprimento da Intimação da Decisão;25/06/2018;2018;14/12/2018;2018;12/06/2019;2019;;;;;PADO: Direitos do Consumidor - SeAC;ALGAR;SERVIÇO DE ACESSO CONDICIONADO;SEI;CODI;0;3;0;0;0;0;511314,55;511314,55
535160024342018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;21/06/2018;2018;21/06/2018;2018;18/12/2018;2018;18/01/2019;2019;18/01/2019;2019;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SEI;GR03CO;1;1;0;0;0;0;440,00;0,00
535000192942018;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;08/06/2018;2018;05/11/2018;2018;04/05/2019;2019;14/06/2019;2019;14/06/2019;2019;PADO: Direitos do Consumidor - STFC;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SEI;CODI;0;3;0;0;0;0;9375,00;9375,00
535000238352018;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;08/06/2018;2018;14/09/2018;2018;13/03/2019;2019;10/06/2019;2019;10/06/2019;2019;PADO: Direitos do Consumidor - Convergente;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SEI;CODI;0;3;0;0;0;0;30779,94;30779,94
535240033992018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;08/06/2018;2018;15/06/2018;2018;12/12/2018;2018;20/12/2018;2018;20/12/2018;2018;PADO: Licenciamento de Estação;CLARO;SERVIÇO MOVEL PESSOAL;SEI;GR04CO;1;1;0;0;0;0;5000,00;0,00
535120004802018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;08/06/2018;2018;08/06/2018;2018;05/12/2018;2018;19/02/2019;2019;19/02/2019;2019;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SEI;GR04CO;0;3;0;0;0;0;1196,04;1196,04
535000224922018;SCO;Ativo;Recursal;Apresentação de Recurso;05/06/2018;2018;25/06/2018;2018;22/12/2018;2018;;;;;PADO: Interconexão;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;COGE;0;3;0;0;0;0;475399,44;475399,44
535690012102018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;05/06/2018;2018;20/06/2018;2018;17/12/2018;2018;09/11/2018;2018;09/11/2018;2018;PADO: Certificação e Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR10CO;0;3;0;0;0;0;2358,62;2358,62
535690012092018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;05/06/2018;2018;19/06/2018;2018;16/12/2018;2018;19/11/2018;2018;19/11/2018;2018;PADO: Certificação e Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR10CO;1;1;1;0;0;0;1455,91;0,00
535120004872018;SFI;Ativo;Decisória;Formalização da Decisão;05/06/2018;2018;05/06/2018;2018;02/12/2018;2018;;;;;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SEI;GR06CO;1;1;0;0;0;0;800,00;0,00
535000222352018;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;28/05/2018;2018;08/06/2018;2018;05/12/2018;2018;14/02/2019;2019;14/02/2019;2019;PADO: Obrigações Legais e Contratuais;CLARO;SERVIÇO MOVEL PESSOAL;SEI;COGE;1;1;1;0;0;0;44144,77;0,00
535080020182018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;27/05/2018;2018;01/06/2018;2018;28/11/2018;2018;23/11/2018;2018;23/11/2018;2018;PADO: Licenciamento de Estação;TIM;SERVIÇO MOVEL PESSOAL;SEI;GR10CO;1;1;1;0;0;0;3750,00;0,00
535040063922018;SFI;Ativo;Recursal ao CD;Informe Recursal;24/05/2018;2018;24/05/2018;2018;20/11/2018;2018;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR01CO;0;3;0;0;0;0;13542,08;13542,08
535000216092018;SCO;Ativo;Recursal;Apresentação de Recurso;22/05/2018;2018;10/07/2018;2018;06/01/2019;2019;;;;;PADO: Direitos do Consumidor - SMP;ALGAR;SERVIÇO MOVEL PESSOAL;SEI;CODI;0;3;0;0;0;0;91203,18;91203,18
535000190932018;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/05/2018;2018;12/06/2018;2018;09/12/2018;2018;24/08/2018;2018;24/08/2018;2018;PADO: Obrigações Legais e Contratuais;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;1;1;1;0;0;0;2112,65;0,00
535000190932018;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/05/2018;2018;12/06/2018;2018;09/12/2018;2018;24/08/2018;2018;24/08/2018;2018;PADO: Obrigações Legais e Contratuais;SERCOMTEL;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;1;1;1;0;0;0;2112,65;0,00
535000176142018;SCO;Ativo;Decisória;Cumprimento da Intimação da Decisão;15/05/2018;2018;21/11/2018;2018;20/05/2019;2019;;;;;PADO: Direitos do Consumidor - STFC;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SEI;CODI;0;3;0;0;0;0;34751,27;34751,27
535000185742018;SCO;Ativo;Decisória;Cumprimento da Intimação da Decisão;15/05/2018;2018;01/06/2018;2018;28/11/2018;2018;;;;;PADO: Direitos do Consumidor - STFC;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SEI;CODI;0;3;0;0;0;0;104111,06;104111,06
535000165442018;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;04/05/2018;2018;28/06/2018;2018;25/12/2018;2018;19/12/2018;2018;19/12/2018;2018;PADO: Interconexão;OI;SERVICO TELEFONICO FIXO COMUTADO;SEI;COGE;0;3;0;0;1;1;154296,44;154296,44
535000161412018;SFI;Ativo;Decisória;Formalização da Decisão;27/04/2018;2018;19/07/2018;2018;15/01/2019;2019;;;;;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;0;3;0;0;0;0;51000,00;51000,00
535000117582018;SCO;Ativo;Recursal;Apresentação de Recurso;26/04/2018;2018;21/05/2018;2018;17/11/2018;2018;;;;;PADO: Interconexão;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;COGE;0;3;0;0;0;0;286865,07;286865,07
535570002742018;SFI;Ativo;Recursal;Decisão de Admissibilidade de Recurso;25/04/2018;2018;25/04/2018;2018;22/10/2018;2018;;;;;PADO: Irregularidade Técnica;TELEFÔNICA;SERVIÇO MOVEL PESSOAL;SEI;GR08CO;0;3;0;0;0;0;12931,66;12931,66
535240024582018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;19/04/2018;2018;25/04/2018;2018;22/10/2018;2018;20/03/2019;2019;20/03/2019;2019;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SEI;GR04CO;0;3;0;0;0;0;27500,00;27500,00
535390010762017;SFI;Ativo;Decisória;Formalização da Decisão;12/04/2018;2018;16/05/2018;2018;12/11/2018;2018;;;;;PADO: Certificação e Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;GR06CO;1;1;0;0;0;0;3580,10;0,00
535000138622018;SCO;Ativo;Recursal;Decisão de Admissibilidade de Recurso;12/04/2018;2018;27/04/2018;2018;24/10/2018;2018;;;;;PADO: Direitos do Consumidor - Convergente;OI;SERVICO TELEFONICO FIXO COMUTADO;SEI;CODI;0;3;0;0;0;0;648507,11;648507,11
535540010082018;SFI;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;09/04/2018;2018;08/08/2018;2018;04/02/2019;2019;18/01/2019;2019;18/01/2019;2019;PADO: Certificação e Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SEI;GR08CO;1;1;0;0;0;0;898,02;0,00
535240020412018;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/04/2018;2018;05/04/2018;2018;02/10/2018;2018;03/10/2018;2018;03/10/2018;2018;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR04CO;0;3;0;0;1;1;2152,86;2152,86
