Num_processo;Superintendencia;Tipologia_processo;Servico_telecom;Grupo_economico;Duracao_processo;Renuncia;Situacao_multa;Recurso_juridico;Cadin;Divida_ativa;Valor_multa;Saldo_devedor
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;402;Nao;Devedor;Nao;Nao;Nao;11.570,10;11.570,10
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;370;Nao;Devedor;Nao;Nao;Nao;440;440
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;248;Nao;Quitado;Nao;Nao;Nao;440;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;234;Nao;Quitado;Nao;Nao;Nao;440;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;227;Sim;Quitado;Nao;Nao;Nao;330;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;202;Nao;Devedor;Nao;Sim;Nao;100.000,00;100.000,00
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;179;Nao;Devedor;Nao;Nao;Nao;20.000,00;20.000,00
5,35001E+14;SFI;Obstrução à Fiscalização;STFC;OUTROS;173;Nao;Devedor;Nao;Nao;Nao;20.000,00;20.000,00
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;518;Nao;Quitado;Nao;Nao;Nao;440;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;231;Nao;Quitado;Nao;Nao;Nao;15.000,00;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;216;Nao;Devedor;Nao;Nao;Nao;100.000,00;100.000,00
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;128;Nao;Devedor;Nao;Sim;Nao;440;440
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;234;Nao;Devedor;Nao;Nao;Nao;20.000,00;20.000,00
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;564;Sim;Quitado;Nao;Nao;Nao;330;0
5,35001E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;445;Sim;Quitado;Nao;Nao;Nao;333,3;0
5,3542E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;124;Sim;Quitado;Nao;Nao;Nao;330;0
5,35001E+14;SFI;Irregularidade Técnica;SMP;TELEFÔNICA;378;Nao;Quitado;Nao;Nao;Nao;26.804,05;0
5,35E+14;SCO;Alteração Societária;SCM;OUTROS;204;Sim;Quitado;Nao;Nao;Nao;333,98;0
5,35E+14;SCO;Alteração Societária;SCM;OUTROS;207;Sim;Quitado;Nao;Nao;Nao;345,37;0
5,3554E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;180;Nao;Quitado;Nao;Nao;Nao;1.196,16;0
5,3554E+14;SFI;Certificação de Produtos;SMP;OUTROS;187;Nao;Devedor;Nao;Nao;Nao;684;684
5,3587E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;153;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3587E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;153;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3504E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;178;Sim;Quitado;Nao;Nao;Nao;448,52;0
5,35001E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;127;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;198;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,35001E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;127;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3548E+14;SFI;Irregularidade Técnica;SMP;TIM;154;Sim;Quitado;Nao;Nao;Nao;20.808,58;0
5,35001E+14;SCO;Gestão da Qualidade - SCM;SCM;OUTROS;391;Sim;Quitado;Nao;Nao;Nao;243.660,51;0
5,3572E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;202;Nao;Devedor;Nao;Nao;Nao;5.078,22;5.078,22
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;242;Sim;Quitado;Nao;Nao;Nao;3.808,66;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;208;Nao;Quitado;Nao;Nao;Nao;598,02;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;210;Nao;Devedor;Nao;Sim;Sim;2.377,88;2.377,88
5,3512E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;209;Nao;Devedor;Nao;Sim;Sim;1.186,43;1.186,43
5,3548E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;251;Nao;Quitado;Nao;Nao;Nao;440;0
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;193;Nao;Parcial;Nao;Nao;Nao;4.543,67;3.570,47
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;151;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,35001E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;106;Nao;Quitado;Nao;Nao;Nao;440;0
5,35001E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;67;Sim;Quitado;Nao;Nao;Nao;330;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;236;Sim;Quitado;Nao;Nao;Nao;448,52;0
5,3516E+14;SFI;Certificação de Produtos;SCM;OUTROS;182;Sim;Quitado;Nao;Nao;Nao;3.187,50;0
5,35001E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;107;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;219;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;197;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;197;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;203;Nao;Devedor;Nao;Sim;Sim;5.586,04;5.586,04
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;182;Nao;Devedor;Nao;Sim;Sim;8.178,60;8.178,60
5,3504E+14;SFI;Certificação de Produtos;SCM;OUTROS;263;Sim;Quitado;Nao;Nao;Nao;695,63;0
5,3569E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;425;Nao;Devedor;Nao;Sim;Nao;1.265,00;1.265,00
5,3512E+14;SFI;Licenciamento de Estação;SCM;OUTROS;105;Nao;Devedor;Nao;Nao;Nao;440;440
5,3548E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;180;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3548E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;176;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3504E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;190;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;187;Nao;Devedor;Nao;Sim;Nao;2.405,47;2.405,47
5,3545E+14;SFI;Licenciamento de Estação;SCM;OUTROS;186;Nao;Quitado;Nao;Nao;Nao;440;0
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;166;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3508E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;252;Nao;Quitado;Nao;Nao;Nao;1.196,04;0
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;170;Nao;Devedor;Nao;Sim;Sim;2.271,83;2.271,83
5,3545E+14;SFI;Licenciamento de Estação;SCM;OUTROS;169;Nao;Devedor;Nao;Nao;Sim;440;440
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;169;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;256;Nao;Devedor;Nao;Sim;Sim;6.246,19;6.246,19
5,35001E+14;SCO;Universalização;STFC;CLARO;634;Sim;Quitado;Nao;Nao;Nao;28.102,00;0
5,3542E+14;SFI;Certificação de Produtos;SCM;OUTROS;209;Nao;Parcial;Nao;Sim;Nao;17.760,00;17.493,59
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;124;Nao;Parcial;Nao;Sim;Sim;4.810,94;4.316,98
5,3572E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;208;Nao;Quitado;Nao;Nao;Nao;4.543,67;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;182;Nao;Devedor;Nao;Nao;Sim;4.810,94;4.810,94
5,3504E+14;SFI;Não Outorgado - Serviço;SMP;OUTROS;254;Nao;Devedor;Nao;Nao;Nao;104.500,00;104.500,00
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;239;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;271;Nao;Quitado;Nao;Nao;Nao;1.528,51;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;204;Sim;Quitado;Nao;Nao;Nao;4.944,90;0
5,3504E+14;SFI;Não Outorgado - Serviço;STFC;OUTROS;204;Sim;Quitado;Nao;Nao;Nao;2.212,67;0
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;204;Nao;Quitado;Nao;Nao;Nao;4.543,67;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;135;Nao;Quitado;Nao;Nao;Nao;440;0
5,3587E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;175;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3504E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;120;Nao;Parcial;Nao;Sim;Sim;5.078,22;4.975,42
5,3516E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;232;Nao;Quitado;Nao;Nao;Nao;2.152,88;0
5,3539E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;203;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;452;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3512E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;128;Nao;Quitado;Nao;Nao;Nao;2.152,87;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;121;Nao;Quitado;Nao;Nao;Nao;440;0
5,3554E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;724;Nao;Devedor;Nao;Nao;Nao;2.392,32;2.392,32
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;215;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;554;Nao;Devedor;Nao;Nao;Nao;2.180,96;2.180,96
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;188;Sim;Quitado;Nao;Nao;Nao;330;0
5,3554E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;222;Nao;Quitado;Nao;Nao;Nao;2.392,32;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;489;Nao;Devedor;Nao;Nao;Nao;4.543,67;4.543,67
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;348;Nao;Quitado;Nao;Nao;Nao;2.138,20;0
5,3539E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;309;Nao;Devedor;Nao;Nao;Nao;4.543,67;4.543,67
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;167;Nao;Devedor;Nao;Nao;Nao;2.539,11;2.539,11
5,3528E+14;SFI;Licenciamento de Estação;SCM;OUTROS;192;Nao;Quitado;Nao;Nao;Nao;858,11;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;131;Sim;Quitado;Nao;Nao;Nao;3.808,66;0
5,3566E+14;SFI;Licenciamento de Estação;SCM;OUTROS;200;Nao;Quitado;Nao;Nao;Nao;440;0
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;183;Nao;Parcial;Nao;Nao;Nao;440;352,99
5,3542E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;131;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;164;Nao;Quitado;Nao;Nao;Nao;440;0
5,3532E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;359;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,35001E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;155;Nao;Devedor;Nao;Sim;Sim;15.016,96;15.016,96
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;209;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;200;Nao;Devedor;Nao;Sim;Sim;6.940,21;6.940,21
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;187;Sim;Quitado;Nao;Nao;Nao;1.703,87;0
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;371;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,35001E+14;SCO;Disponibilidade e Funcionamento de TUP;STFC;OI;644;Nao;Devedor;Nao;Nao;Nao;233.362,87;233.362,87
5,3528E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;183;Nao;Devedor;Nao;Nao;Sim;2.363,20;2.363,20
5,3554E+14;SFI;Irregularidade Técnica;STFC;OI;470;Nao;Devedor;Nao;Sim;Nao;5.000,00;5.000,00
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;191;Nao;Parcial;Nao;Sim;Nao;5.345,49;3.995,34
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;319;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3566E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;188;Sim;Quitado;Nao;Nao;Nao;3.608,20;0
5,3504E+14;SCO;Direitos do Consumidor - SMP;SMP;CLARO;754;Nao;Quitado;Nao;Nao;Nao;752.909,06;0
5,35001E+14;SCO;Gestão da Qualidade - SMP;SMP;OUTROS;429;Nao;Devedor;Nao;Nao;Nao;43.249,73;43.249,73
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;167;Nao;Quitado;Nao;Nao;Nao;2.138,20;0
5,35001E+14;SCO;Gestão da Qualidade - SMP;SMP;OUTROS;547;Sim;Quitado;Nao;Nao;Nao;2.957,09;0
5,3587E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;142;Nao;Parcial;Nao;Nao;Nao;5.345,49;4.231,98
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;175;Nao;Quitado;Nao;Nao;Nao;2.672,75;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;316;Sim;Quitado;Nao;Nao;Nao;3.608,20;0
5,3528E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SCM;OUTROS;203;Nao;Quitado;Nao;Nao;Nao;1.257,03;0
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;166;Nao;Quitado;Nao;Nao;Nao;440;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;198;Nao;Devedor;Nao;Sim;Sim;5.880,04;5.880,04
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;248;Nao;Devedor;Nao;Nao;Sim;5.345,49;5.345,49
5,35001E+14;SCO;Direitos do Consumidor - SMP;SMP;CLARO;688;Sim;Quitado;Nao;Nao;Nao;203.872,61;0
5,3528E+14;SFI;Certificação e Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;179;Sim;Quitado;Nao;Nao;Nao;7.890,24;0
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;195;Nao;Devedor;Nao;Nao;Nao;2.672,75;2.672,75
5,35001E+14;SCO;Direitos do Consumidor - SMP;SMP;ALGAR;534;Sim;Quitado;Nao;Nao;Nao;56.689,53;0
5,3578E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;161;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3578E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;120;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;224;Nao;Devedor;Nao;Nao;Nao;5.452,59;5.452,59
5,3572E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;272;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3587E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;291;Nao;Devedor;Nao;Nao;Nao;5.545,49;5.545,49
5,3516E+14;SFI;Certificação de Produtos;SMP;OUTROS;182;Sim;Quitado;Nao;Nao;Nao;1.875,00;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;230;Nao;Devedor;Nao;Sim;Sim;440;440
5,35001E+14;SCO;Obrigações Legais e Contratuais;SMP;CLARO;534;Sim;Quitado;Nao;Nao;Nao;1.875,00;0
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;101;Nao;Quitado;Nao;Nao;Nao;440;0
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;92;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;152;Nao;Devedor;Nao;Sim;Sim;6.949,14;6.949,14
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;215;Nao;Quitado;Nao;Nao;Nao;558,67;0
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;243;Nao;Quitado;Nao;Nao;Nao;440;0
5,3578E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;735;Nao;Quitado;Nao;Nao;Nao;440;0
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;145;Nao;Quitado;Nao;Nao;Nao;440;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;472;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;333;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;201;Nao;Parcial;Nao;Nao;Nao;2.539,11;1.925,22
5,3532E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;200;Nao;Devedor;Nao;Nao;Nao;2.271,83;2.271,83
5,3508E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;462;Nao;Quitado;Nao;Nao;Sim;1.196,04;0
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;261;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;316;Nao;Quitado;Nao;Nao;Nao;2.405,47;0
5,3551E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;123;Nao;Parcial;Nao;Sim;Sim;2.152,87;2.070,00
5,3508E+14;SFI;Obstrução à Fiscalização;SCM;OI;634;Nao;Devedor;Nao;Sim;Sim;265.242,67;265.242,67
5,3557E+14;SFI;Licenciamento de Estação;SCM;OUTROS;203;Sim;Quitado;Nao;Nao;Nao;330;0
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;113;Nao;Devedor;Nao;Sim;Nao;2.405,47;2.405,47
5,3508E+14;SFI;Licenciamento de Estação;SCM;OUTROS;113;Sim;Quitado;Nao;Nao;Nao;1.937,45;0
5,3536E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;260;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;196;Nao;Quitado;Nao;Nao;Nao;440;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Parcial;Nao;Sim;Nao;5.345,49;1.655,24
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;356;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;195;Nao;Quitado;Nao;Nao;Nao;2.138,20;0
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;182;Nao;Devedor;Nao;Nao;Nao;5.003,38;5.003,38
5,3542E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;121;Nao;Quitado;Nao;Nao;Nao;5.078,22;0
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;155;Nao;Parcial;Nao;Nao;Nao;5.078,22;4.728,49
5,3532E+14;SFI;Licenciamento de Estação;SCM;OUTROS;239;Nao;Devedor;Nao;Nao;Nao;4.543,67;4.543,67
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;202;Nao;Parcial;Nao;Sim;Sim;4.810,94;4.329,30
5,3508E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;268;Nao;Quitado;Nao;Nao;Nao;2.392,08;0
5,3504E+14;SFI;Irregularidade Técnica;SCM;TELEFÔNICA;61;Sim;Quitado;Nao;Nao;Nao;1.156,03;0
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;264;Sim;Quitado;Nao;Nao;Nao;330;0
5,3524E+14;SFI;Licenciamento de Estação;SCM;OUTROS;188;Sim;Quitado;Nao;Nao;Nao;330;0
5,3516E+14;SFI;Certificação de Produtos;SCM;OUTROS;553;Nao;Devedor;Nao;Nao;Nao;78.940,00;78.940,00
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;147;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,35E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;316;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Direitos do Consumidor - SCM;STFC;OI;571;Nao;Devedor;Nao;Sim;Sim;2.500,00;2.500,00
5,3554E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;217;Nao;Quitado;Nao;Nao;Nao;2.152,87;0
5,3554E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;211;Nao;Quitado;Nao;Nao;Nao;2.152,87;0
5,35E+14;SCO;Direitos do Consumidor - SeAC;SeAC;OUTROS;613;Sim;Quitado;Nao;Nao;Nao;8.025,32;0
5,3551E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;382;Nao;Parcial;Nao;Sim;Sim;2.672,75;2.625,04
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;214;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3536E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;883;Nao;Parcial;Nao;Nao;Nao;5.345,49;5.451,33
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;188;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3508E+14;SFI;Licenciamento de Estação;SCM;OUTROS;374;Nao;Quitado;Nao;Nao;Nao;440;0
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;154;Sim;Quitado;Nao;Nao;Nao;3.407,75;0
5,3524E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;156;Nao;Quitado;Nao;Nao;Nao;797,36;0
5,3542E+14;SFI;Irregularidade Técnica;STFC;OI;566;Nao;Devedor;Nao;Sim;Sim;15.000,00;15.000,00
5,35E+14;SCO;Direitos do Consumidor - SMP;SMP;TELEFÔNICA;751;Sim;Quitado;Nao;Nao;Nao;302.743,76;0
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;410;Nao;Devedor;Nao;Sim;Sim;2.405,47;2.405,47
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;192;Sim;Quitado;Nao;Nao;Nao;1.603,65;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;194;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;172;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,35E+14;SCO;Direitos do Consumidor - STFC;STFC;OI;587;Nao;Devedor;Nao;Sim;Sim;23.318,19;23.318,19
5,3545E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;166;Nao;Quitado;Nao;Nao;Nao;2.539,11;0
5,3548E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;160;Sim;Quitado;Nao;Nao;Nao;453;0
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;146;Nao;Devedor;Nao;Nao;Sim;2.478,27;2.478,27
5,3557E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;195;Nao;Parcial;Nao;Sim;Nao;2.405,47;2.204,08
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;234;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Obstrução à Fiscalização;SMP;TELEFÔNICA;426;Sim;Quitado;Nao;Nao;Nao;170.156,25;0
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;182;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3512E+14;SFI;Irregularidade Técnica;SMP;TELEFÔNICA;291;Sim;Quitado;Nao;Nao;Nao;22.500,00;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;202;Nao;Parcial;Nao;Sim;Sim;2.405,47;1.398,12
5,3536E+14;SFI;Licenciamento de Estação;SCM;OUTROS;251;Nao;Devedor;Nao;Nao;Nao;440;440
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;146;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3569E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;133;Nao;Quitado;Nao;Nao;Nao;2.585,47;0
5,3572E+14;SFI;Irregularidade Técnica;SCM;TIM;218;Sim;Quitado;Nao;Nao;Nao;68.986,08;0
5,3569E+14;SFI;Licenciamento de Estação;SCM;OUTROS;196;Sim;Quitado;Nao;Nao;Nao;1.875,00;0
5,35E+14;SCO;Interconexão;STFC;TELEFÔNICA;836;Sim;Quitado;Nao;Nao;Nao;152.663,15;0
5,352E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;160;Nao;Quitado;Nao;Nao;Nao;440;0
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;149;Nao;Parcial;Nao;Sim;Sim;6.775,48;5.325,70
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;171;Nao;Parcial;Nao;Nao;Nao;4.543,67;3.939,74
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;206;Nao;Quitado;Nao;Nao;Nao;538,22;0
5,3504E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;171;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3532E+14;SFI;Irregularidade Técnica;SCM;OUTROS;459;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3569E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;203;Nao;Quitado;Nao;Nao;Nao;11.243,14;0
